TEXT;Value
toshima101570;0
toshima101571;0
toshima101572;0
toshima101573;0
toshima101574;0
toshima101575;0
toshima101576;0
toshima101577;0
toshima101578;0
toshima101579;0
toshima10158;0
toshima101580;0
toshima101581;0
toshima101582;0
toshima101583;0
toshima101584;0
toshima101585;0
toshima101586;0
toshima101587;0
toshima101588;0
toshima101589;0
toshima10159;0
toshima101590;0
toshima101591;0
toshima101592;0
toshima101593;0
toshima101594;0
toshima101595;0
toshima101596;0
toshima101597;0
toshima101598;0
toshima101599;0
toshima1016;1
toshima10160;0
toshima101600;0
toshima101601;0
toshima101602;0
toshima101603;0
toshima101604;0
toshima101605;0
toshima101606;0
toshima101607;0
toshima101608;0
toshima101609;0
toshima10161;0
toshima101610;0
toshima101611;0
toshima101612;0
toshima101613;0
toshima101614;0
toshima101615;0
toshima101616;0
toshima101617;0
toshima101618;0
toshima101619;0
toshima10162;0
toshima101620;0
toshima101621;0
toshima101622;0
toshima101623;0
toshima101624;0
toshima101625;0
toshima101626;0
toshima101627;0
toshima101628;0
toshima101629;0
toshima10163;0
toshima101630;0
toshima101631;0
toshima101632;0
toshima101633;0
toshima101634;0
toshima101635;0
toshima101636;0
toshima101637;0
toshima101638;0
toshima101639;0
toshima10164;0
toshima101640;0
toshima101641;0
toshima101642;0
toshima101643;0
toshima101644;0
toshima101645;0
toshima101646;0
toshima101647;0
toshima101648;0
toshima101649;0
toshima10165;0
toshima101650;0
toshima101651;0
toshima101652;0
toshima101653;0
toshima101654;0
toshima101655;0
toshima101656;0
toshima101657;0
toshima101658;0
toshima101659;0
toshima10166;0
toshima101660;0
toshima101661;0
toshima101662;0
toshima101663;0
toshima101664;0
toshima101665;0
toshima101666;0
toshima101667;0
toshima101668;0
toshima101669;0
toshima10167;0
toshima101670;0
toshima101671;0
toshima101672;0
toshima101673;0
toshima101674;0
toshima101675;0
toshima101676;0
toshima101677;0
toshima101678;0
toshima101679;0
toshima10168;0
toshima101680;0
toshima101681;0
toshima101682;0
toshima101683;0
toshima101684;0
toshima101685;0
toshima101686;0
toshima101687;0
toshima101688;0
toshima101689;0
toshima10169;0
toshima101690;0
toshima101691;0
toshima101692;0
toshima101693;0
toshima101694;0
toshima101695;0
toshima101696;0
toshima101697;0
toshima101698;0
toshima101699;0
toshima1017;1
toshima10170;0
toshima101700;0
toshima101701;0
toshima101702;0
toshima101703;0
toshima101704;0
toshima101705;0
toshima101706;0
toshima101707;0
toshima101708;0
toshima101709;0
toshima10171;0
toshima101710;0
toshima101711;0
toshima101712;0
toshima101713;0
toshima101714;0
toshima101715;0
toshima101716;0
toshima101717;0
toshima101718;0
toshima101719;0
toshima10172;0
toshima101720;0
toshima101721;0
toshima101722;0
toshima101723;0
toshima101724;0
toshima101725;0
toshima101726;0
toshima101727;0
toshima101728;0
toshima101729;0
toshima10173;0
toshima101730;0
toshima101731;0
toshima101732;0
toshima101733;0
toshima101734;0
toshima101735;0
toshima101736;0
toshima101737;0
toshima101738;0
toshima101739;0
toshima10174;0
toshima101740;0
toshima101741;0
toshima101742;0
toshima101743;0
toshima101744;0
toshima101745;0
toshima101746;0
toshima101747;0
toshima101748;0
toshima101749;0
toshima10175;0
toshima101750;0
toshima101751;0
toshima101752;0
toshima101753;0
toshima101754;0
toshima101755;0
toshima101756;0
toshima101757;0
toshima101758;0
toshima101759;0
toshima10176;0
toshima101760;0
toshima101761;0
toshima101762;0
toshima101763;0
toshima101764;0
toshima101765;0
toshima101766;0
toshima101767;0
toshima101768;0
toshima101769;0
toshima10177;0
toshima101770;0
toshima101771;0
toshima101772;0
toshima101773;0
toshima101774;0
toshima101775;0
toshima101776;0
toshima101777;0
toshima101778;0
toshima101779;0
toshima10178;0
toshima101780;0
toshima101781;0
toshima101782;0
toshima101783;0
toshima101784;0
toshima101785;0
toshima101786;0
toshima101787;0
toshima101788;0
toshima101789;0
toshima10179;0
toshima101790;0
toshima101791;0
toshima101792;0
toshima101793;0
toshima101794;0
toshima101795;0
toshima101796;0
toshima101797;0
toshima101798;0
toshima101799;0
toshima1018;1
toshima10180;0
toshima101800;0
toshima101801;0
toshima101802;0
toshima101803;0
toshima101804;0
toshima101805;0
toshima101806;0
toshima101807;0
toshima101808;0
toshima101809;0
toshima10181;0
toshima101810;0
toshima101811;0
toshima101812;0
toshima101813;0
toshima101814;0
toshima101815;0
toshima101816;0
toshima101817;0
toshima101818;0
toshima101819;0
toshima10182;0
toshima101820;0
toshima101821;0
toshima101822;0
toshima101823;0
toshima101824;0
toshima101825;0
toshima101826;0
toshima101827;0
toshima101828;0
toshima101829;0
toshima10183;0
toshima101830;0
toshima101831;0
toshima101832;0
toshima101833;0
toshima101834;0
toshima101835;0
toshima101836;0
toshima101837;0
toshima101838;0
toshima101839;0
toshima10184;0
toshima101840;0
toshima101841;0
toshima101842;0
toshima101843;0
toshima101844;0
toshima101845;0
toshima101846;0
toshima101847;0
toshima101848;0
toshima101849;0
toshima10185;0
toshima101850;0
toshima101851;0
toshima101852;0
toshima101853;0
toshima101854;0
toshima101855;0
toshima101856;0
toshima101857;0
toshima101858;0
toshima101859;0
toshima10186;0
toshima101860;0
toshima101861;0
toshima101862;0
toshima101863;0
toshima101864;0
toshima101865;0
toshima101866;0
toshima101867;0
toshima101868;0
toshima101869;0
toshima10187;0
toshima101870;0
toshima101871;0
toshima101872;0
toshima101873;0
toshima101874;0
toshima101875;0
toshima101876;0
toshima101877;0
toshima101878;0
toshima101879;0
toshima10188;0
toshima101880;0
toshima101881;0
toshima101882;0
toshima101883;0
toshima101884;0
toshima101885;0
toshima101886;0
toshima101887;0
toshima101888;0
toshima101889;0
toshima10189;0
toshima101890;0
toshima101891;0
toshima101892;0
toshima101893;0
toshima101894;0
toshima101895;0
toshima101896;0
toshima101897;0
toshima101898;0
toshima101899;0
toshima1019;1
toshima10190;0
toshima101900;0
toshima101901;0
toshima101902;0
toshima101903;0
toshima101904;0
toshima101905;0
toshima101906;0
toshima101907;0
toshima101908;0
toshima101909;0
toshima10191;0
toshima101910;0
toshima101911;0
toshima101912;0
toshima101913;0
toshima101914;0
toshima101915;0
toshima101916;0
toshima101917;0
toshima101918;0
toshima101919;0
toshima10192;0
toshima101920;0
toshima101921;0
toshima101922;0
toshima101923;0
toshima101924;0
toshima101925;0
toshima101926;0
toshima101927;0
toshima101928;0
toshima101929;0
toshima10193;0
toshima101930;0
toshima101931;0
toshima101932;0
toshima101933;0
toshima101934;0
toshima101935;0
toshima101936;0
toshima101937;0
toshima101938;0
toshima101939;0
toshima10194;0
toshima101940;0
toshima101941;0
toshima101942;0
toshima101943;0
toshima101944;0
toshima101945;0
toshima101946;0
toshima101947;0
toshima101948;0
toshima101949;0
toshima10195;0
toshima101950;0
toshima101951;0
toshima101952;0
toshima101953;0
toshima101954;0
toshima101955;0
toshima101956;0
toshima101957;0
toshima101958;0
toshima101959;0
toshima10196;0
toshima101960;0
toshima101961;0
toshima101962;0
toshima101963;0
toshima101964;0
toshima101965;0
toshima101966;0
toshima101967;0
toshima101968;0
toshima101969;0
toshima10197;0
toshima101970;0
toshima101971;0
toshima101972;0
toshima101973;0
toshima101974;0
toshima101975;0
toshima101976;0
toshima101977;0
toshima101978;0
toshima101979;0
toshima10198;0
toshima101980;0
toshima101981;0
toshima101982;0
toshima101983;0
toshima101984;0
toshima101985;0
toshima101986;0
toshima101987;0
toshima101988;0
toshima101989;0
toshima10199;0
toshima101990;0
toshima101991;0
toshima101992;0
toshima101993;0
toshima101994;0
toshima101995;0
toshima101996;0
toshima101997;0
toshima101998;0
toshima101999;0
toshima102;1
toshima1020;1
toshima10200;0
toshima102000;0
toshima102001;0
toshima102002;0
toshima102003;0
toshima102004;0
toshima102005;0
toshima102006;0
toshima102007;0
toshima102008;0
toshima102009;0
toshima10201;0
toshima102010;0
toshima102011;0
toshima102012;0
toshima102013;0
toshima102014;0
toshima102015;0
toshima102016;0
toshima102017;0
toshima102018;0
toshima102019;0
toshima10202;0
toshima102020;0
toshima102021;0
toshima102022;0
toshima102023;0
toshima102024;0
toshima102025;0
toshima102026;0
toshima102027;0
toshima102028;0
toshima102029;0
toshima10203;0
toshima102030;0
toshima102031;0
toshima102032;0
toshima102033;0
toshima102034;0
toshima102035;0
toshima102036;0
toshima102037;0
toshima102038;0
toshima102039;0
toshima10204;0
toshima102040;0
toshima102041;0
toshima102042;0
toshima102043;0
toshima102044;0
toshima102045;0
toshima102046;0
toshima102047;0
toshima102048;0
toshima102049;0
toshima10205;0
toshima102050;0
toshima102051;0
toshima102052;0
toshima102053;0
toshima102054;0
toshima102055;0
toshima102056;0
toshima102057;0
toshima102058;0
toshima102059;0
toshima10206;0
toshima102060;0
toshima102061;0
toshima102062;0
toshima102063;0
toshima102064;0
toshima102065;0
toshima102066;0
toshima102067;0
toshima102068;0
toshima102069;0
toshima10207;0
toshima102070;0
toshima102071;0
toshima102072;0
toshima102073;0
toshima102074;0
toshima102075;0
toshima102076;0
toshima102077;0
toshima102078;0
toshima102079;0
toshima10208;0
toshima102080;0
toshima102081;0
toshima102082;0
toshima102083;0
toshima102084;0
toshima102085;0
toshima102086;0
toshima102087;0
toshima102088;0
toshima102089;0
toshima10209;0
toshima102090;0
toshima102091;0
toshima102092;0
toshima102093;0
toshima102094;0
toshima102095;0
toshima102096;0
toshima102097;0
toshima102098;0
toshima102099;0
toshima1021;1
toshima10210;0
toshima102100;0
toshima102101;0
toshima102102;0
toshima102103;0
toshima102104;0
toshima102105;0
toshima102106;0
toshima102107;0
toshima102108;0
toshima102109;0
toshima10211;0
toshima102110;0
toshima102111;0
toshima102112;0
toshima102113;0
toshima102114;0
toshima102115;0
toshima102116;0
toshima102117;0
toshima102118;0
toshima102119;0
toshima10212;0
toshima102120;0
toshima102121;0
toshima102122;0
toshima102123;0
toshima102124;0
toshima102125;0
toshima102126;0
toshima102127;0
toshima102128;0
toshima102129;0
toshima10213;0
toshima102130;0
toshima102131;0
toshima102132;0
toshima102133;0
toshima102134;0
toshima102135;0
toshima102136;0
toshima102137;0
toshima102138;0
toshima102139;0
toshima10214;0
toshima102140;0
toshima102141;0
toshima102142;0
toshima102143;0
toshima102144;0
toshima102145;0
toshima102146;0
toshima102147;0
toshima102148;0
toshima102149;0
toshima10215;0
toshima102150;0
toshima102151;0
toshima102152;0
toshima102153;0
toshima102154;0
toshima102155;0
toshima102156;0
toshima102157;0
toshima102158;0
toshima102159;0
toshima10216;0
toshima102160;0
toshima102161;0
toshima102162;0
toshima102163;0
toshima102164;0
toshima102165;0
toshima102166;0
toshima102167;0
toshima102168;0
toshima102169;0
toshima10217;0
toshima102170;0
toshima102171;0
toshima102172;0
toshima102173;0
toshima102174;0
toshima102175;0
toshima102176;0
toshima102177;0
toshima102178;0
toshima102179;0
toshima10218;0
toshima102180;0
toshima102181;0
toshima102182;0
toshima102183;0
toshima102184;0
toshima102185;0
toshima102186;0
toshima102187;0
toshima102188;0
toshima102189;0
toshima10219;0
toshima102190;0
toshima102191;0
toshima102192;0
toshima102193;0
toshima102194;0
toshima102195;0
toshima102196;0
toshima102197;0
toshima102198;0
toshima102199;0
toshima1022;1
toshima10220;0
toshima102200;0
toshima102201;0
toshima102202;0
toshima102203;0
toshima102204;0
toshima102205;0
toshima102206;0
toshima102207;0
toshima102208;0
toshima102209;0
toshima10221;0
toshima102210;0
toshima102211;0
toshima102212;0
toshima102213;0
toshima102214;0
toshima102215;0
toshima102216;0
toshima102217;0
toshima102218;0
toshima102219;0
toshima10222;0
toshima102220;0
toshima102221;0
toshima102222;0
toshima102223;0
toshima102224;0
toshima102225;0
toshima102226;0
toshima102227;0
toshima102228;0
toshima102229;0
toshima10223;0
toshima102230;0
toshima102231;0
toshima102232;0
toshima102233;0
toshima102234;0
toshima102235;0
toshima102236;0
toshima102237;0
toshima102238;0
toshima102239;0
toshima10224;0
toshima102240;0
toshima102241;0
toshima102242;0
toshima102243;0
toshima102244;0
toshima102245;0
toshima102246;0
toshima102247;0
toshima102248;0
toshima102249;0
toshima10225;0
toshima102250;0
toshima102251;0
toshima102252;0
toshima102253;0
toshima102254;0
toshima102255;0
toshima102256;0
toshima102257;0
toshima102258;0
toshima102259;0
toshima10226;0
toshima102260;0
toshima102261;0
toshima102262;0
toshima102263;0
toshima102264;0
toshima102265;0
toshima102266;0
toshima102267;0
toshima102268;0
toshima102269;0
toshima10227;0
toshima102270;0
toshima102271;0
toshima102272;0
toshima102273;0
toshima102274;0
toshima102275;0
toshima102276;0
toshima102277;0
toshima102278;0
toshima102279;0
toshima10228;0
toshima102280;0
toshima102281;0
toshima102282;0
toshima102283;0
toshima102284;0
toshima102285;0
toshima102286;0
toshima102287;0
toshima102288;0
toshima102289;0
toshima10229;0
toshima102290;0
toshima102291;0
toshima102292;0
toshima102293;0
toshima102294;0
toshima102295;0
toshima102296;0
toshima102297;0
toshima102298;0
toshima102299;0
toshima1023;1
toshima10230;0
toshima102300;0
toshima102301;0
toshima102302;0
toshima102303;0
toshima102304;0
toshima102305;0
toshima102306;0
toshima102307;0
toshima102308;0
toshima102309;0
toshima10231;0
toshima102310;0
toshima102311;0
toshima102312;0
toshima102313;0
toshima102314;0
toshima102315;0
toshima102316;0
toshima102317;0
toshima102318;0
toshima102319;0
toshima10232;0
toshima102320;0
toshima102321;0
toshima102322;0
toshima102323;0
toshima102324;0
toshima102325;0
toshima102326;0
toshima102327;0
toshima102328;0
toshima102329;0
toshima10233;0
toshima102330;0
toshima102331;0
toshima102332;0
toshima102333;0
toshima102334;0
toshima102335;0
toshima102336;0
toshima102337;0
toshima102338;0
toshima102339;0
toshima10234;0
toshima102340;0
toshima102341;0
toshima102342;0
toshima102343;0
toshima102344;0
toshima102345;0
toshima102346;0
toshima102347;0
toshima102348;0
toshima102349;0
toshima10235;0
toshima102350;0
toshima102351;0
toshima102352;0
toshima102353;0
toshima102354;0
toshima102355;0
toshima102356;0
toshima102357;0
toshima102358;0
toshima102359;0
toshima10236;0
toshima102360;0
toshima102361;0
toshima102362;0
toshima102363;0
toshima102364;0
toshima102365;0
toshima102366;0
toshima102367;0
toshima102368;0
toshima102369;0
toshima10237;0
toshima102370;0
toshima102371;0
toshima102372;0
toshima102373;0
toshima102374;0
toshima102375;0
toshima102376;0
toshima102377;0
toshima102378;0
toshima102379;0
toshima10238;0
toshima102380;0
toshima102381;0
toshima102382;0
toshima102383;0
toshima102384;0
toshima102385;0
toshima102386;0
toshima102387;0
toshima102388;0
toshima102389;0
toshima10239;0
toshima102390;0
toshima102391;0
toshima102392;0
toshima102393;0
toshima102394;0
toshima102395;0
